Order ID,Purchase Date,Ship Date,Returned,Return Date,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,SKU,Product Name,Category,Subcategory,Brand,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O900662,10/7/24,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,Wallet,LOYALTY5,Loyalty 5%,C00869,Budget,None,E0064,New Sales,P0010,SKU-100009,Apple Phones Pro,Electronics,Phones,Apple,2,550,833,83,237,0,1666,1583,1100,483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901012,10/7/24,10/11/24,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Low,EFT,WEEKEND10,Weekend 10%,C00957,Budget,None,E0053,Customer Care,P0053,SKU-100052,Bosch Cleaning Standard,Home,Cleaning,Bosch,1,1150,1447,145,195,30,1447,1302,1150,152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901315,10/7/24,10/11/24,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Online,Normal,Card,WEEKEND10,Weekend 10%,C00188,Business,None,E0049,Customer Care,P0146,SKU-100145,Local Household Value,Grocery,Household,Local,4,3,5,2,3,45,20,18,12,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901736,10/7/24,,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,In-Store,High,Finance,NONE,No Promotion,C00612,Budget,Bronze,E0006,New Sales,P0024,SKU-100023,Samsung Appliances Eco,Home,Appliances,Samsung,1,291,410,0,33,0,410,410,291,119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902987,10/7/24,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,Normal,EFT,NONE,No Promotion,C01010,Business,None,E0016,Upgrades,P0006,SKU-100005,Local Snacks Value,Grocery,Snacks,Local,3,5,8,0,2,0,24,24,15,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904816,10/7/24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Cash,BUNDLE12,Bundle 12%,C01054,Budget,Bronze,E0006,New Sales,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,2,1270,1986,675,264,0,3972,3297,2540,757
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904912,10/7/24,10/8/24,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Partner,High,Card,LOYALTY5,Loyalty 5%,C01023,Business,None,E0064,New Sales,P0065,SKU-100064,Local Beverages Eco,Grocery,Beverages,Local,4,9,12,5,3,60,48,43,36,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904963,10/7/24,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Low,Card,NONE,No Promotion,C00241,Student,None,E0006,New Sales,P0032,SKU-100031,Acer Laptops Plus,Electronics,Laptops,Acer,1,524,638,19,50,0,638,619,524,95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900774,10/8/24,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C00259,Family,Gold,E0013,Corporate,P0140,SKU-100139,Local Household Eco,Grocery,Household,Local,3,21,38,17,15,0,114,97,63,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900872,10/8/24,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00669,Enterprise,None,E0062,New Sales,P0014,SKU-100013,Local Beverages Standard,Grocery,Beverages,Local,1,12,15,1,2,0,15,14,12,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901066,10/8/24,10/12/24,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00735,Enterprise,Gold,E0070,Customer Care,P0104,SKU-100103,Local Snacks Premium,Grocery,Snacks,Local,2,12,21,8,5,80,42,34,24,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901375,10/8/24,10/9/24,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Low,Card,LOYALTY5,Loyalty 5%,C01079,Business,None,E0013,Corporate,P0148,SKU-100147,Apple Tablets Max,Electronics,Tablets,Apple,1,1749,2303,184,170,0,2303,2119,1749,370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901531,10/8/24,10/9/24,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,High,Finance,WEEKEND10,Weekend 10%,C00061,Business,None,E0024,Customer Care,P0048,SKU-100047,Local Household Eco,Grocery,Household,Local,1,11,15,2,2,0,15,13,11,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901535,10/8/24,10/11/24,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,EFT,BUNDLE12,Bundle 12%,C00125,Family,Bronze,E0021,New Sales,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,3,95,128,46,27,0,384,338,285,53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901832,10/8/24,10/15/24,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00382,Family,None,E0019,Customer Care,P0002,SKU-100001,Local Household Value,Grocery,Household,Local,1,2,4,1,0,0,4,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902007,10/8/24,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C01080,Business,None,E0069,New Sales,P0054,SKU-100053,Dell Laptops Pro,Electronics,Laptops,Dell,2,601,736,250,98,0,1472,1222,1202,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902228,10/8/24,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C00967,Business,Silver,E0018,Corporate,P0001,SKU-100000,Bosch Appliances Eco,Home,Appliances,Bosch,1,358,581,87,74,0,581,494,358,136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902795,10/8/24,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Cash,LOYALTY5,Loyalty 5%,C00364,Budget,Gold,E0011,Customer Care,P0142,SKU-100141,Logitech Accessories Max,Electronics,Accessories,Logitech,2,815,1212,194,178,0,2424,2230,1630,600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903290,10/8/24,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Low,Card,LOYALTY5,Loyalty 5%,C00304,Family,Silver,E0023,Customer Care,P0016,SKU-100015,Local Kids Premium (M),Clothing,Kids,Local,1,28,45,4,6,0,45,41,28,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900269,10/9/24,10/13/24,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Online,Normal,EFT,CLEARANCE15,Clearance 15%,C00072,Student,Silver,E0007,Upgrades,P0166,SKU-100165,Local Men Standard (M),Clothing,Men,Local,3,66,101,45,39,45,303,258,198,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900450,10/9/24,10/12/24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,High,EFT,NONE,No Promotion,C01003,Family,None,E0013,Corporate,P0151,SKU-100150,LG Appliances Eco,Home,Appliances,LG,1,854,1122,0,90,80,1122,1122,854,268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900949,10/9/24,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Card,NONE,No Promotion,C00792,Family,Silver,E0056,Corporate,P0120,SKU-100119,Dell Laptops Pro,Electronics,Laptops,Dell,2,575,744,45,115,0,1488,1443,1150,293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901447,10/9/24,,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,In-Store,Normal,Card,NONE,No Promotion,C01158,Family,None,E0028,New Sales,P0026,SKU-100025,Local Women Standard (S),Clothing,Women,Local,3,129,155,0,37,0,465,465,387,78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901726,10/9/24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C00331,Business,None,E0022,Customer Care,P0004,SKU-100003,LG Appliances Eco,Home,Appliances,LG,1,72,93,14,6,0,93,79,72,7
O901798,10/9/24,10/12/24,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Normal,Cash,CLEARANCE15,Clearance 15%,C00491,Student,None,E0052,Corporate,P0065,SKU-100064,Local Beverages Eco,Grocery,Beverages,Local,2,9,12,5,2,45,24,19,18,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901938,10/9/24,10/14/24,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,Finance,NONE,No Promotion,C00794,Enterprise,None,E0066,Upgrades,P0145,SKU-100144,Lenovo Laptops Air,Electronics,Laptops,Lenovo,1,1852,2189,44,172,30,2189,2145,1852,293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902264,10/9/24,10/14/24,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Low,Card,BUNDLE12,Bundle 12%,C00562,Family,None,E0061,New Sales,P0145,SKU-100144,Lenovo Laptops Air,Electronics,Laptops,Lenovo,3,1852,2189,788,462,30,6567,5779,5556,223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902316,10/9/24,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Low,Finance,BUNDLE12,Bundle 12%,C00668,Student,None,E0038,Customer Care,P0111,SKU-100110,Apple Phones Plus,Electronics,Phones,Apple,3,1827,2201,792,465,0,6603,5811,5481,330
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903220,10/9/24,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Low,Card,BUNDLE12,Bundle 12%,C01097,Business,Silver,E0057,Upgrades,P0076,SKU-100075,Belkin Accessories Plus,Electronics,Accessories,Belkin,2,1268,1760,422,465,0,3520,3098,2536,562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903440,10/9/24,10/12/24,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Low,Cash,WEEKEND10,Weekend 10%,C00208,Business,Bronze,E0041,New Sales,P0057,SKU-100056,Local Snacks Eco,Grocery,Snacks,Local,2,2,4,1,1,0,8,7,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903730,10/9/24,,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00328,Family,None,E0040,New Sales,P0129,SKU-100128,Belkin Accessories Air,Electronics,Accessories,Belkin,1,1558,2119,254,149,0,2119,1865,1558,307
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903814,10/9/24,10/10/24,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,Finance,WEEKEND10,Weekend 10%,C00458,Family,None,E0031,Upgrades,P0146,SKU-100145,Local Household Value,Grocery,Household,Local,1,3,5,0,0,45,5,5,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904246,10/9/24,10/15/24,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Low,Card,WEEKEND10,Weekend 10%,C00897,Enterprise,Gold,E0069,New Sales,P0100,SKU-100099,Anker Accessories Basic,Electronics,Accessories,Anker,1,813,1463,219,100,45,1463,1244,813,431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904406,10/9/24,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00500,Business,Bronze,E0051,New Sales,P0169,SKU-100168,Belkin Accessories Pro,Electronics,Accessories,Belkin,2,902,1441,519,354,0,2882,2363,1804,559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904498,10/9/24,10/11/24,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00094,Family,Bronze,E0052,Corporate,P0113,SKU-100112,Lenovo Laptops Pro,Electronics,Laptops,Lenovo,3,607,872,209,193,60,2616,2407,1821,586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904531,10/9/24,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C00968,Student,None,E0069,New Sales,P0153,SKU-100152,Samsung Tablets Pro,Electronics,Tablets,Samsung,1,1638,2082,375,256,0,2082,1707,1638,69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904552,10/9/24,10/14/24,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Cash,BUNDLE12,Bundle 12%,C01170,Family,None,E0048,Customer Care,P0039,SKU-100038,Acer Laptops Air,Electronics,Laptops,Acer,1,1226,2212,376,275,80,2212,1836,1226,610
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904620,10/9/24,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,Finance,CLEARANCE15,Clearance 15%,C00725,Budget,None,E0019,Customer Care,P0121,SKU-100120,Local Kids Premium (S),Clothing,Kids,Local,2,84,133,45,18,0,266,221,168,53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900303,10/10/24,10/13/24,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Online,Normal,EFT,LOYALTY5,Loyalty 5%,C00885,Enterprise,Silver,E0054,Corporate,P0027,SKU-100026,Logitech Accessories Air,Electronics,Accessories,Logitech,2,1215,2068,331,571,0,4136,3805,2430,1375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900336,10/10/24,10/14/24,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Partner,Normal,Card,NONE,No Promotion,C01034,Budget,Silver,E0050,Customer Care,P0131,SKU-100130,Local Women Standard (S),Clothing,Women,Local,2,104,170,10,26,0,340,330,208,122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901128,10/10/24,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Wallet,BUNDLE12,Bundle 12%,C01123,Business,None,E0025,New Sales,P0014,SKU-100013,Local Beverages Standard,Grocery,Beverages,Local,2,12,15,4,2,0,30,26,24,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901170,10/10/24,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C00509,Business,Bronze,E0023,Customer Care,P0165,SKU-100164,Local Household Value,Grocery,Household,Local,2,9,12,3,2,0,24,21,18,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901763,10/10/24,10/16/24,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Normal,Card,WEEKEND10,Weekend 10%,C00196,Budget,None,E0036,Customer Care,P0002,SKU-100001,Local Household Value,Grocery,Household,Local,2,2,4,1,1,0,8,7,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901791,10/10/24,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Low,Card,LOYALTY5,Loyalty 5%,C00734,Student,Bronze,E0039,Customer Care,P0050,SKU-100049,Samsung Appliances Value,Home,Appliances,Samsung,1,1148,1352,135,97,0,1352,1217,1148,69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901989,10/10/24,10/15/24,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,High,Card,LOYALTY5,Loyalty 5%,C01103,Family,Silver,E0041,New Sales,P0114,SKU-100113,Apple Phones Pro,Electronics,Phones,Apple,4,1677,2302,645,685,60,9208,8563,6708,1855
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902823,10/10/24,10/14/24,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,Normal,Card,WEEKEND10,Weekend 10%,C00711,Family,None,E0017,New Sales,P0174,SKU-100173,Local Beverages Standard,Grocery,Beverages,Local,2,30,40,8,6,60,80,72,60,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903455,10/10/24,10/12/24,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00507,Family,Bronze,E0058,Customer Care,P0100,SKU-100099,Anker Accessories Basic,Electronics,Accessories,Anker,1,813,1463,73,208,80,1463,1390,813,577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904029,10/10/24,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,Normal,Finance,WEEKEND10,Weekend 10%,C01154,Budget,Silver,E0038,Customer Care,P0084,SKU-100083,Acer Laptops Max,Electronics,Laptops,Acer,1,571,948,95,68,0,948,853,571,282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904925,10/10/24,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,High,Card,NONE,No Promotion,C01056,Family,Silver,E0025,New Sales,P0042,SKU-100041,Local Beverages Value,Grocery,Beverages,Local,1,27,37,0,6,0,37,37,27,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901379,10/11/24,10/13/24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Partner,Low,Wallet,LOYALTY5,Loyalty 5%,C00937,Student,Silver,E0056,Corporate,P0042,SKU-100041,Local Beverages Value,Grocery,Beverages,Local,2,27,37,4,6,80,74,70,54,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902706,10/11/24,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Low,Card,WEEKEND10,Weekend 10%,C00730,Family,Bronze,E0024,Customer Care,P0007,SKU-100006,Samsung Phones Max,Electronics,Phones,Samsung,2,938,1598,320,431,0,3196,2876,1876,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903013,10/11/24,10/16/24,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,Online,Low,Card,LOYALTY5,Loyalty 5%,C00907,Family,Gold,E0010,New Sales,P0150,SKU-100149,Samsung Appliances Standard,Home,Appliances,Samsung,1,854,1025,72,143,45,1025,953,854,99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904124,10/11/24,10/17/24,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00241,Student,None,E0008,Customer Care,P0100,SKU-100099,Anker Accessories Basic,Electronics,Accessories,Anker,2,813,1463,380,382,60,2926,2546,1626,920
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904770,10/11/24,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Normal,Card,NONE,No Promotion,C01087,Enterprise,Silver,E0023,Customer Care,P0120,SKU-100119,Dell Laptops Pro,Electronics,Laptops,Dell,2,575,744,45,216,0,1488,1443,1150,293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904827,10/11/24,10/14/24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Partner,Low,Card,WEEKEND10,Weekend 10%,C00582,Family,None,E0039,Customer Care,P0003,SKU-100002,Asus Laptops Plus,Electronics,Laptops,Asus,3,1464,1966,708,415,60,5898,5190,4392,798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904863,10/11/24,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00217,Budget,Bronze,E0061,New Sales,P0040,SKU-100039,Samsung Tablets Max,Electronics,Tablets,Samsung,2,1037,1494,508,198,0,2988,2480,2074,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904909,10/11/24,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Cash,BUNDLE12,Bundle 12%,C00457,Enterprise,None,E0027,Customer Care,P0172,SKU-100171,Anker Accessories Basic,Electronics,Accessories,Anker,3,654,985,414,381,0,2955,2541,1962,579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900069,10/12/24,10/19/24,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Normal,Card,NONE,No Promotion,C00198,Student,Bronze,E0058,Customer Care,P0122,SKU-100121,Bosch Cleaning Eco,Home,Cleaning,Bosch,1,227,285,9,22,45,285,276,227,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901088,10/12/24,10/17/24,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Partner,High,EFT,CLEARANCE15,Clearance 15%,C01163,Family,Silver,E0051,New Sales,P0084,SKU-100083,Acer Laptops Max,Electronics,Laptops,Acer,4,571,948,569,483,80,3792,3223,2284,939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901413,10/12/24,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C00077,Budget,None,E0066,Upgrades,P0110,SKU-100109,Google Phones Air,Electronics,Phones,Google,1,1449,2086,313,266,0,2086,1773,1449,324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901601,10/12/24,10/13/24,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,Low,Card,NONE,No Promotion,C00226,Student,None,E0022,Customer Care,P0099,SKU-100098,Apple Tablets Pro,Electronics,Tablets,Apple,1,927,1191,0,95,80,1191,1191,927,264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902695,10/12/24,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C01042,Family,Bronze,E0068,Corporate,P0153,SKU-100152,Samsung Tablets Pro,Electronics,Tablets,Samsung,2,1638,2082,625,283,0,4164,3539,3276,263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903514,10/12/24,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,High,Card,WEEKEND10,Weekend 10%,C00974,Family,None,E0024,Customer Care,P0011,SKU-100010,Google Phones Basic,Electronics,Phones,Google,2,1293,1747,349,472,0,3494,3145,2586,559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903674,10/12/24,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,High,Card,BUNDLE12,Bundle 12%,C00012,Business,None,E0062,New Sales,P0004,SKU-100003,LG Appliances Eco,Home,Appliances,LG,2,72,93,26,24,0,186,160,144,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O903743,10/12/24,10/16/24,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00676,Budget,None,E0055,Corporate,P0052,SKU-100051,Local Women Premium (M),Clothing,Women,Local,2,113,149,21,22,60,298,277,226,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904053,10/12/24,10/15/24,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,Normal,EFT,LOYALTY5,Loyalty 5%,C01126,Family,None,E0054,Corporate,P0037,SKU-100036,Local Snacks Premium,Grocery,Snacks,Local,3,9,14,3,3,30,42,39,27,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904718,10/12/24,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00434,Family,None,E0007,Upgrades,P0046,SKU-100045,Dell Laptops Max,Electronics,Laptops,Dell,1,620,745,112,51,0,745,633,620,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O904884,10/12/24,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,High,EFT,CLEARANCE15,Clearance 15%,C00148,Business,Bronze,E0035,Corporate,P0141,SKU-100140,Local Beverages Eco,Grocery,Beverages,Local,1,11,13,2,1,0,13,11,11,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O900475,10/13/24,10/16/24,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,High,Card,NONE,No Promotion,C00393,Budget,None,E0054,Corporate,P0033,SKU-100032,Local Men Eco (L),Clothing,Men,Local,2,82,134,8,39,45,268,260,164,96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O901850,10/13/24,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,EFT,NONE,No Promotion,C00291,Family,Gold,E0013,Corporate,P0103,SKU-100102,Asus Laptops Plus,Electronics,Laptops,Asus,1,1103,1452,29,114,0,1452,1423,1103,320
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902233,10/13/24,10/14/24,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Partner,Low,EFT,LOYALTY5,Loyalty 5%,C01177,Family,Bronze,E0015,Customer Care,P0053,SKU-100052,Bosch Cleaning Standard,Home,Cleaning,Bosch,1,1150,1447,116,106,80,1447,1331,1150,181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O902274,10/13/24,10/15/24,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Low,Cash,WEEKEND10,Weekend 10%,C00327,Student,Gold,E0023,Customer Care,P0022,SKU-100021,Logitech Accessories Max,Electronics,Accessories,Logitech,2,423,506,132,70,30,1012,880,846,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
